1704267840000,45133.34000000,45178.85000000,45133.33000000,45150.27000000,49.04052000,1704267899999,2214424.55934330,1535,21.99523000,993096.58446810,0
1704267900000,45150.27000000,45152.00000000,45082.31000000,45082.32000000,58.72007000,1704267959999,2649602.94400560,2548,14.47240000,653195.03127690,0
1704267960000,45082.32000000,45090.00000000,45012.21000000,45062.44000000,118.25015000,1704268019999,5326704.03163140,4220,50.82050000,2289073.62761770,0
1704268020000,45062.44000000,45086.31000000,44992.00000000,45054.73000000,94.21498000,1704268079999,4242209.84463830,3374,36.93033000,1662769.95238740,0
1704268080000,45054.72000000,45054.73000000,44994.00000000,45021.10000000,141.43380000,1704268139999,6365933.38513760,2381,91.23967000,4106392.03956540,0
1704268140000,45021.09000000,45065.00000000,45021.09000000,45064.73000000,24.37100000,1704268199999,1097863.19526620,1065,16.14611000,727338.44483130,0
1704268200000,45064.74000000,45064.74000000,45018.00000000,45053.99000000,45.38984000,1704268259999,2044344.58035620,1475,14.37883000,647621.01273490,0
1704268260000,45054.00000000,45054.00000000,45002.54000000,45032.22000000,53.05083000,1704268319999,2388668.52419700,1886,23.69892000,1066971.56003940,0
1704268320000,45032.21000000,45044.16000000,45020.88000000,45040.20000000,37.00809000,1704268379999,1666632.28259680,1002,17.16644000,773023.90615940,0
1704268380000,45040.20000000,45040.20000000,45011.10000000,45014.80000000,36.69804000,1704268439999,1652329.40615460,1093,14.82727000,667613.43450120,0
1704268440000,45014.81000000,45022.08000000,44954.67000000,44961.99000000,63.53932000,1704268499999,2858473.29517420,2151,17.09701000,769066.35046860,0
1704268500000,44962.00000000,44985.45000000,44940.93000000,44974.08000000,77.98017000,1704268559999,3506270.43444760,2652,50.75882000,2282227.67242440,0
1704268560000,44974.08000000,45038.85000000,44971.99000000,45029.20000000,36.57941000,1704268619999,1646148.02444660,1487,27.39473000,1232896.52068950,0
1704268620000,45029.21000000,45045.99000000,45005.75000000,45031.74000000,32.99780000,1704268679999,1485845.03774440,1389,12.91692000,581607.07585970,0
1704268680000,45031.68000000,45041.14000000,45031.10000000,45034.07000000,18.82183000,1704268739999,847695.38937260,910,9.14367000,411797.66663330,0
1704268740000,45034.06000000,45041.14000000,45011.76000000,45011.77000000,27.59942000,1704268799999,1242755.74401110,847,10.43778000,469993.91222360,0
1704268800000,45011.77000000,45040.56000000,45001.10000000,45032.87000000,35.25529000,1704268859999,1587187.70181240,1484,20.24621000,911469.97340370,0
1704268860000,45032.87000000,45047.99000000,45005.72000000,45015.76000000,36.68385000,1704268919999,1651836.11379200,1517,17.33547000,780603.39363430,0
1704268920000,45015.77000000,45045.00000000,45015.76000000,45044.99000000,17.47881000,1704268979999,787117.44358140,959,13.48823000,607406.94833870,0
1704268980000,45045.00000000,45054.00000000,45023.98000000,45037.37000000,35.34668000,1704269039999,1592125.14291490,1199,12.60444000,567725.50463360,0
1704269040000,45037.38000000,45053.52000000,45033.36000000,45053.46000000,30.11175000,1704269099999,1356477.25877230,991,19.28713000,868836.47609610,0
1704269100000,45053.47000000,45069.34000000,45052.00000000,45069.33000000,25.60506000,1704269159999,1153726.13139300,842,16.72963000,753808.25012500,0
1704269160000,45069.34000000,45082.28000000,45069.33000000,45072.01000000,53.00041000,1704269219999,2388971.82704040,1143,26.66506000,1201881.48516200,0
1704269220000,45072.01000000,45078.27000000,45067.61000000,45070.09000000,22.81189000,1704269279999,1028173.00299390,891,8.30786000,374440.09612830,0
1704269280000,45070.09000000,45122.14000000,45070.09000000,45106.01000000,71.39661000,1704269339999,3219627.71319460,1632,46.48199000,2096104.32688530,0
1704269340000,45106.00000000,45125.00000000,45103.20000000,45113.03000000,23.72479000,1704269399999,1070310.94147430,1177,9.38592000,423396.99972070,0
1704269400000,45113.04000000,45121.90000000,45110.01000000,45110.01000000,15.87451000,1704269459999,716180.25673070,626,2.49895000,112740.71697380,0
1704269460000,45110.01000000,45122.04000000,45110.01000000,45117.74000000,15.35495000,1704269519999,692741.49796590,773,10.42749000,470434.46448180,0
